廠牌,型號,上市日期,建議售價,目前售價,主要系統,4G,5G,雙卡雙待,CA,CA功能,作業系統,處理器,處理器核心,RAM,ROM,顏色,尺寸,重量,SIM,eSIM,電池,快速充電,快充技術,無線充電,防水防塵,主螢幕,副螢幕,HDR,螢幕技術,鏡頭,閃光燈,錄影解析度,攝錄功能,鏡頭,閃光燈,3.5mm耳機孔,立體聲雙喇叭,FM 收音機,影音功能,WiFi,藍牙,GPS,NFC,USB,USB介面,記憶卡,記憶卡槽,更多功能,指紋辨識(按鍵),螢幕指紋辨識,3D臉部辨識,感應器,更多功能
LG,G Tablet 8.0 (4G),2014-10-15,"$8,990",已下市,GSM 四頻 / WCDMA 900 + 2100,LTE 900 + 1800,-,-,-,-,Android 4.4,Qualcomm Snapdragon 400 1.2GHz,,16GB,,210.8 x 124.2 x 9.9 (mm),344 (g),-,-,4200 (mAh),-,-,-,-,8 吋 1280 x 800 pixel,1280 x 800,,無,,,,,1080p,-,,,有,有,-,-,802.11n,v4.0,有,X,2.0,-,microSD (最大64GB),N/A,-,,X,X,無,"QPair 2.0全新同步Q連線
Knock Code 喚機解鎖觸控手勢
Smart Keyboard 智慧鍵盤
Dual Window 雙視窗多工瀏覽
Smart Cleaning智慧清理大師
QuickMemo+ 全新進化好繪寫
Capture Plus 螢幕快照
Clip Tray 大量剪貼
QRemote 紅外線遙控器"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG,G Tablet 8.3,2013-11-25,"$9,900",已下市,X,無,-,-,-,-,Android 4.2,Qualcomm Snapdragon 600 1.7GHz,,16GB,,216.8 x 126.5 x 8.3 (mm),338 (g),-,-,4600 (mAh),-,-,-,-,8.3 吋 1920 x 1200 pixel,1920 x 1200,,Konck on,,,,,Full HD 1080p,-,,,有,X,X,-,802.11n,v4.0,有,X,2.0,-,microSD,N/A,-,,X,X,無,"Knock on、Slide Aside, QSlide, KnockON"
LG,Optimus Pad V901 (3G),2011-08-31,"$19,900",已下市,GSM 三頻 / WCDMA,無,-,-,-,-,Android 3.0,1GHz NVIDIA Tegra 2 雙核心處理器,,32GB,,243 x 149.4 x 12.8 (mm),630 (g),-,-,6400 (mAh),-,-,-,-,8.9 吋 1280 x 768 pixel,1280 x 768,,多點觸控、3D (需配戴眼鏡),,,,,1920 x 1080 Full HD，24fps,雙鏡頭、3D 相片拍攝、3D 錄影 (720p),,,有,有,-,-,802.11n,v2.1,有,-,2.0,-,microSDHC,N/A,-,,X,X,加速度感應器、距離感應器、光源感應器,無
Moto,G 5G Plus,未上市,"$13,990",無報價,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,有,有,未提供,未提供,Android 10,Qualcomm S765G,八核心,8GB,128GB,湖水藍,167.98 x 73.97 x 9.59 (mm),207 (g),nanoSIM,有,5000 mAh (固定式),有,20W 快充,無,無,LTPS、6.7 吋、2520 x 1080 pixel,X,有,未提供,"4800 萬畫素
廣角鏡頭、f1.7 光圈、Quad pixel 像素四合一技術
800 萬畫素
超廣角鏡頭、f2.2 光圈、118 度視角
500 萬畫素
微距鏡頭、f2.2 光圈、2 公分近拍
200 萬畫素
景深鏡頭、ff2.2 光圈",有,4K@30fps,未提供,"1600 萬畫素
廣角鏡頭、f2.0 光圈、Quad Pixel 四合一畫素技術
800 萬畫素
超廣角鏡頭、f2.2 光圈",無,有,有,未提供,未提供,802.11ac,v5.1,有,有,2.0,Type C,microSD (最大1TB),與 SIM 卡共用卡槽,未提供,有,無,無,未提供,未提供
Moto,Razr 5G,未上市,"$49,888",無報價,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,有,有,未提供,未提供,Android 10,Qualcomm S765G,八核心,8GB,256GB,亮岩灰,169.2 x 72.6 x 7.9 (mm),192 (g),nanoSIM,有,2800 mAh (固定式),有,15W 快充,無,無,AMOLED、6.2 吋、876 x 2142 pixel,AMOLED、2.7 吋、600 x 800 pixel,無,"內外雙螢幕
可摺疊螢幕設計","4800 萬畫素、AF、OIS
廣角鏡頭、f/1.7 光圈、Quad Pixel 四合一畫素合併功能",有,4K@30fps,未提供,"2000 萬畫素
f2.2 光圈",無,無,有,無,未提供,802.11ac,v5.1,有,有,3.1,Type C,無,N/A,未提供,有,無,無,加速度計、電子羅盤、陀螺儀、氣壓計,未提供
Moto,One Vision Plus,2020-07-01,"$6,990","$5,600",GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有 (4G+4G),未提供,未提供,Android 9.0,Qualcomm S665,八核心,4GB,128GB,宇宙藍、水晶粉,158.35 x 75.83 x 9.09 (mm),188 (g),nanoSIM,無,4000 mAh (固定式),有,18W TuberPower 快充,無,防潑水,IPS TFT、6.3 吋、2280 x 1080 pixel,X,無,未提供,"4800 萬畫素、AF
廣角鏡頭、Quad Pixel 像素四合一技術
1600 萬畫素
超廣角鏡頭
500 萬畫素
景深鏡頭
AF
TOF 鏡頭",有,-,未提供,2500 萬畫素,無,未提供,未提供,未提供,未提供,802.11ac,X,有,有,-,Type C,microSD (最大512GB),與 SIM 卡共用卡槽,未提供,有,無,無,未提供,未提供
Moto,G8 Power Lite,2020-06-16,"$5,990","$4,500",GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有,未提供,未提供,Android 9.0,MTK P35,單核心,4GB,64GB,經典藍、冰水藍,164.9 x 75.8 x 9.2 mm (mm),200 (g),nanoSIM,無,5000 mAh (固定式),無,10W rapid charging,未提供,無,IPS TFT、6.5 吋、1600 x 720 pixel,X,無,"20:9 螢幕比例
87％ 螢幕佔比","1200 萬畫素、AF
廣角鏡頭、f/2.0、 1.0um、PDAF
200 萬畫素
景深鏡頭、f/2.4、1.75um
200 萬畫素
微距鏡頭、f/2.4、1.75um",有,-,未提供,"800 萬畫素
f/2.0、1.12um",無,有,未提供,未提供,未提供,802.11n,v4.2,有,無,2.0,microUSB,microSD (最大256GB),獨立卡槽,未提供,有,無,無,未提供,未提供
Moto,One Hyper,2020-07-01,"$8,990","$6,900",GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有,未提供,未提供,Android 10,Qualcomm S675,八核心,4GB,128GB,深海藍,161.8 X 76.6 X 8.9 (mm),200 (g),nanoSIM,無,4000 mAh (固定式),有,18W TurboPower 快充,無,無,IPS TFT、6.5 吋、2340 x 1080 pixel,X,無,19：9 螢幕比例,"6400 萬畫素、AF
廣角鏡頭、F/1.9、0.8um、Quad Pixel
800 萬畫素
超廣角鏡頭、F/2.2、 1.12um、 118° 視角
TOF 景深鏡頭",有,4K/30fps,未提供,"3200 萬畫素
F/2.0、0.8um、彈出式設計",無,有,無,未提供,未提供,802.11ac,v5.0,有,有,2.0,Type C,microSD (最大1TB),與 SIM 卡共用卡槽,未提供,有,無,無,未提供,未提供
Moto,e6s,2020-06-26,"$3,990","$3,000",GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,無,有 (4G+4G),未提供,未提供,Android 9.0,MTK P22,八核心,2GB,32GB,綠光藍、日出紅,155.6 x 73.0 x 8.5 (mm),160 (g),nanoSIM,無,3000 mAh (固定式),無,未提供,無,無,IPS TFT、6.1 吋、1560 x 720 pixel,X,無,19.5:9 螢幕比例,"1300 萬畫素、AF
廣角鏡頭、f/2.2、1.12um
200 萬畫素
景深鏡頭、f/2.4、1.75um",有,FHD/30fps,散景、相片、影片、全景、臉部美化、HDR,"500 萬畫素
f/2.2、 1.12um",無,有,未提供,未提供,未提供,802.11n,v4.2,有,無,2.0,microUSB,microSD (最大256GB),獨立卡槽,未提供,有,無,無,接近感應器、加速度計、環境光感應器,未提供
Moto,388,已下市,未提供,已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,銀灰,98 x 58 x 24 (mm),130 (g),-,無,800 mAh (可換式),未提供,未提供,未提供,無,240 x 320 pixel,X,-,未提供,,無,-,未提供,,無,無,無,未提供,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,388C,已下市,"$15,800",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,古典黑、爵士棕,98 x 58 x 24 (mm),130 (g),-,無,800 mAh (可換式),未提供,未提供,未提供,無,TFT、240 x 320 pixel,X,-,未提供,,無,-,未提供,,無,無,無,未提供,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,A1000,已下市,未提供,已下市,GSM/WCDMA,無,無,無,未提供,未提供,-,,單核心,-,-,0,-,114 (g),-,無,1600 mAh (可換式),未提供,未提供,未提供,無,208 x 320 pixel,X,-,未提供,,無,-,未提供,,無,無,無,未提供,未提供,-,有,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,A1010,已下市,未提供,已下市,GSM/WCDMA,無,無,無,未提供,未提供,-,,單核心,-,-,0,-,-,-,無,未知,未提供,未提供,未提供,無,208 x 320 pixel,X,-,未提供,,無,-,4 段數位變焦,,無,無,無,未提供,未提供,-,有,無,無,-,-,T-Flash,N/A,未提供,未提供,無,無,未提供,未提供
Moto,A1210,2009-07-01,"$7,990",已下市,GSM,無,無,無,未提供,未提供,Linux,,單核心,-,-,咖啡棕、玫瑰銅、蜜桃紅,102 x 53.8 x 20.5 (mm),126 (g),-,無,1130 mAh (可換式),未提供,未提供,未提供,無,TFT、2.8 吋、240 x 400 pixel,X,-,未提供,,無,15 fps QCIF,未提供,,無,無,無,有,未提供,-,v1.2,無,無,2.0,-,microSD,N/A,未提供,未提供,無,無,未提供,音樂辨識
Moto,A1600,2008-09-19,"$13,680",已下市,GSM,無,無,無,未提供,未提供,Linux,,單核心,64,128,沉勁黑、睿智紅,98.9 x 53.5 x 19.6 (mm),128 (g),-,無,850 mAh (可換式),未提供,未提供,未提供,無,TFT、2.4 吋、320 x 240 pixel,X,-,未提供,,有,352 x 288 / 15fps,全景照片、數位變焦、連環 9 格拍攝、3-7張相片作 GIF 顯示,,無,無,無,有,未提供,-,v2.0,有,無,2.0,-,microSDHC,N/A,未提供,未提供,無,無,未提供,AGPS、SONG ID、QR Code Reader、名片識別
Moto,A1600 金,2008-12-29,"$26,800",已下市,GSM,無,無,無,未提供,未提供,Linux,,單核心,64,128,黑金,98.9 x 53.5 x 19.6 (mm),128 (g),-,無,850 mAh (可換式),未提供,未提供,未提供,無,TFT、2.4 吋、240 x 320 pixel,X,-,未提供,,有,352 x 288 / 15fps,全景照片、數位變焦、連環 9 格拍攝、3-7張相片作 GIF 顯示,,無,無,無,有,未提供,-,v2.0,有,無,2.0,-,microSDHC,N/A,未提供,未提供,無,無,未提供,18 K 金材質、AGPS、SONG ID、QR Code Reader、名片識別
Moto,A1680 明,2011-04-20,"$8,990",已下市,GSM/WCDMA,無,無,無,未提供,未提供,Android 2.2,,單核心,256,512,智信灰、耀智金,106.9 x 54.5 x 17.3 (mm),120 (g),-,無,1130 mAh (可換式),未提供,未提供,未提供,無,AMOLED、3.1 吋、480 x 800 pixel,X,-,未提供,,無,352 x 288,SCN 自動場景、亮度、定時自拍、色彩特效,,無,有,無,有,未提供,802.11g,v2.0,有,無,2.0,-,microSDHC,N/A,未提供,未提供,無,無,未提供,內建觸控筆、行動熱點、應用程式轉存記憶卡
Moto,A1800,已下市,未提供,已下市,GSM,無,無,有,未提供,未提供,Linux,,單核心,-,-,王者黑,95.3 × 52.5 × 24.95 (mm),132 (g),-,無,1000 mAh (可換式),未提供,未提供,未提供,無,TFT、2.4 吋、240 x 320 pixel,X,-,未提供,,未提供,-,未提供,,無,無,未提供,有,未提供,-,v1.2,有,無,2.0,-,microSDHC,N/A,未提供,未提供,無,無,未提供,名片掃瞄
Moto,A3100,2009-01-20,"$15,900",已下市,GSM/WCDMA,無,無,無,未提供,未提供,Windows Mobile 6.1 Smartphone Professional,,單核心,128,256,銀,110 x 59.7 x 13.7 (mm),119 (g),-,無,1130 mAh (可換式),未提供,未提供,未提供,無,TFT、2.8 吋、240 x 320 pixel,X,-,未提供,,有,-,未提供,,無,有,無,無,未提供,802.11g,v2.0,有,無,2.0,-,microSDHC,N/A,未提供,未提供,無,無,未提供,Touch N\\\' Roll 觸控介面
Moto,A3100 黑,2009-06-17,"$13,900",已下市,GSM/WCDMA,無,無,無,未提供,未提供,Windows Mobile 6.1 Smartphone Professional,,單核心,128,256,金緻黑,110 x 59.7 x 13.7 (mm),119 (g),-,無,1130 mAh (可換式),未提供,未提供,未提供,無,TFT、2.8 吋、240 x 320 pixel,X,-,未提供,,有,-,未提供,,無,有,無,無,未提供,802.11g,v2.0,有,無,2.0,-,microSDHC,N/A,未提供,未提供,無,無,未提供,Touch N\' Roll 觸控介面
Moto,A6188,已下市,未提供,已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,銀、黑,98.5 x 60 x 28.5 (mm),155 (g),-,無,800 mAh (可換式),未提供,未提供,未提供,無,X,X,-,未提供,,無,-,未提供,,無,無,無,未提供,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,A6288,已下市,未提供,已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,異鈦銀、紫星銀,98.4 x 59.7 x 28.5 (mm),155 (g),-,無,未知,未提供,未提供,未提供,無,灰階、320 x 240 pixel,X,-,未提供,,無,-,未提供,,無,無,無,無,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,A630,已下市,未提供,已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,黑,95 x 49 x 24 (mm),126 (g),-,無,未知,未提供,未提供,未提供,無,TFT、176 x 220 pixel,灰階,-,未提供,,無,-,未提供,,無,無,無,未提供,未提供,-,有,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,A668,已下市,"$13,900",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,舞動銀、動感黑,92.35 x 44.65 x 23.8 (mm),90 (g),-,無,810 mAh (可換式),未提供,未提供,未提供,無,TFT、128 X 160 pixel,96 x 64 pixel,-,未提供,,有,-,6/9/15 連拍,,無,無,無,無,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,熱感應觸控式鍵盤
Moto,A728,已下市,未提供,已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,0,101 x 53 x 21 (mm),120 (g),-,無,780 mAh (可換式),未提供,未提供,未提供,無,TFT、2.5 吋、240 x 320 pixel,X,-,未提供,,有,-,未提供,,無,無,無,未提供,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,A732,2005-11-22,"$10,680",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,時尚銀、流行黑,89 x 43 x 21.8 (mm),95 (g),-,無,810 mAh (可換式),未提供,未提供,未提供,無,TFT、1.8 吋、128 x 160 pixel,X,-,未提供,,無,-,8 段數位變焦,,無,無,無,無,未提供,-,有,無,無,-,-,T-Flash,N/A,未提供,未提供,無,無,未提供,可發音行動字典、指寫互動 Java 遊戲 Cute Pal
Moto,A760,2003-12-01,"$19,900",已下市,GSM,無,無,無,未提供,未提供,Linux,,單核心,-,-,銀鐵鑽,100 x 53 x 21 (mm),120 (g),-,無,750 mAh (可換式),未提供,未提供,未提供,無,TFT、2.5 吋、320 x 240 pixel,X,-,未提供,,無,-,4 段數位變焦、4 種特效、4 種燈光模式,,無,無,無,無,未提供,-,有,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,真人發音閱讀簡訊
Moto,A768i,已下市,"$14,900",已下市,GSM,無,無,無,未提供,未提供,Linux,,單核心,-,-,藍,100 x 53 x 21 (mm),120 (g),-,無,780 mAh (可換式),未提供,未提供,未提供,無,TFT、240 x 320 pixel,X,-,未提供,,無,-,未提供,,無,無,無,無,未提供,-,有,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,A780,已下市,"$19,200",已下市,GSM,無,無,無,未提供,未提供,Linux,,單核心,-,-,銀藍,106 x 53.5 x 23.66 (mm),128.9 (g),-,無,780 mAh (可換式),未提供,未提供,未提供,無,TFT、240 x 320 pixel,X,-,未提供,,無,-,未提供,,無,無,無,無,未提供,-,有,無,無,-,-,T-Flash,N/A,未提供,未提供,無,無,未提供,未提供
Moto,A810,2008-09-19,"$6,990",已下市,GSM,無,無,無,未提供,未提供,Linux,,單核心,-,-,新貴白,104.8 x 51 x 13.5 (mm),95 (g),-,無,910 mAh (可換式),未提供,未提供,未提供,無,TFT、2.2 吋、240 x 320 pixel,X,-,未提供,,無,15fps,數位變焦、白平衡、定時拍攝、夜拍、相片編輯器,,無,無,無,有,未提供,-,v2.0,無,無,2.0,-,microSD,N/A,未提供,未提供,無,無,未提供,3.5 mm 耳機孔、XLEX 英漢字典
Moto,A830,已下市,未提供,已下市,GSM/WCDMA,無,無,無,未提供,未提供,-,,單核心,-,-,銀,135 x 53 x 24.2 (mm),160 (g),-,無,800 mAh (可換式),未提供,未提供,未提供,無,TFT、176 x 220 pixel,X,-,未提供,,無,-,未提供,,無,無,無,未提供,未提供,-,X,無,無,-,-,SD/MMC,N/A,未提供,未提供,無,無,未提供,未提供
Moto,A835,已下市,未提供,已下市,GSM/WCDMA,無,無,無,未提供,未提供,-,,單核心,-,-,0,-,139 (g),-,無,未知,未提供,未提供,未提供,無,TFT,X,-,未提供,,無,-,未提供,,無,無,無,無,未提供,-,有,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,A910,已下市,未提供,已下市,GSM,無,無,無,未提供,未提供,Linux,,單核心,-,-,銀灰色,-,-,-,無,未知,未提供,未提供,未提供,無,TFT、128 x 160 pixel,X,-,未提供,,有,-,未提供,,無,無,無,未提供,未提供,-,有,無,無,-,-,T-Flash,N/A,未提供,未提供,無,無,未提供,未提供
Moto,AURA,2008-12-29,"$59,880",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,銀,96.87 x 47.6 x 18.55 (mm),141 (g),-,無,810 mAh (可換式),未提供,未提供,未提供,無,TFT、1.55 吋、480 pixel,X,-,未提供,,無,未提供,未提供,,無,無,無,無,未提供,-,v2.0,無,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,62 克拉藍寶石玻璃螢幕、300 dpi 顯示、半自動旋蓋、不鏽鋼材質
Moto,Backflip ME600,2010-07-07,"$14,900",已下市,GSM/WCDMA,無,無,無,未提供,未提供,Android 1.5,,單核心,-,-,黑,108 x 53 x 15.3 (mm),133 (g),-,無,1400 mAh (可換式),未提供,未提供,未提供,無,TFT、3.1 吋、320 x 480 pixel,X,-,未提供,,有,-,未提供,,無,有,無,未提供,未提供,802.11g,X,有,無,2.0,-,microSD,N/A,未提供,未提供,無,無,未提供,BACKTRACK 觸控板
Moto,C,2017-07-15,"$3,990",已下市,GSM/WCDMA/LTE,LTE 700 + 900 + 1800 + FDD 2600,無,有,未提供,未提供,Android 7.0,,四核心,1GB,16GB,星空黑、珍珠白,145.5 x 73.6 x 9.0 (mm),154 (g),microSIM,無,2350 mAh (可換式),未提供,未提供,無,無,5 吋、854 x 480 pixel,X,-,最多2點電容式觸控,,有,-,自拍閃光燈,,無,有,無,有,未提供,802.11n,v4.2,有,無,2.0,-,microSD (最大32GB),N/A,"4G+2G 雙卡雙待
FDD LTE 150Mbps (DL)／50Mbps (UL)
FDD LTE 頻帶 3 / 7 / 8 / 28",無,無,無,未提供,未提供
Moto,C139,2006-05-29,未提供,已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,冰銀、靛藍,100.6 x 45.55 x 21.8 (mm),85 (g),-,無,920 mAh (可換式),未提供,未提供,未提供,無,TFT、96 x 64 pixel,X,-,未提供,,無,-,未提供,,無,無,無,無,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,大字體撥號、鍵盤自動上鎖
Moto,C155,已下市,"$3,600",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,調皮黑、好動藍,104.08 x 49.25 x 22.78 (mm),85 (g),-,無,920 mAh (可換式),未提供,未提供,未提供,無,CSTN、98 x 67 pixel,X,-,未提供,,無,-,未提供,,無,無,無,無,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,C157,2005-02-22,"$3,880",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,幻彩銀、炫耀藍,103 x 45 x 20 (mm),85 (g),-,無,920 mAh (可換式),未提供,未提供,未提供,無,CSTN、98 x 67 pixel,X,-,未提供,,無,-,未提供,,無,無,無,無,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,C168,2005-12-02,"$3,880",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,銀光黑,104.4 x 46 x 14 (mm),78 (g),-,無,820 mAh (可換式),未提供,未提供,未提供,無,CSTN、1.7 吋、128 x 128 pixel,X,-,未提供,,無,-,未提供,,無,無,無,有,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,C261,2005-12-07,"$5,600",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,墨影黑、幻影紅,109.9 x 49.9 x 14.9 (mm),93 (g),-,無,820 mAh (可換式),未提供,未提供,未提供,無,TFT、1.8 吋、128 x 160 pixel,X,-,未提供,,無,-,4 段數位變焦,,無,無,無,無,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,C266,已下市,"$3,990",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,率性銀、純真白,103.5 x 46 x 21 (mm),84 (g),-,無,600 mAh (可換式),未提供,未提供,未提供,無,CSTN、96 x 64 pixel,X,-,未提供,,無,-,未提供,,無,無,無,未提供,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,C268,已下市,"$3,990",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,0,103.5 x 46 x 21 (mm),84 (g),-,無,600 mAh (可換式),未提供,未提供,未提供,無,X,X,-,未提供,,無,-,未提供,,無,無,無,未提供,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,C289,已下市,"$5,000",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,幸運銀、幸運白,105 x 41 x 18 (mm),89 (g),-,無,550 mAh (可換式),未提供,未提供,未提供,無,X,X,-,未提供,,無,-,未提供,,無,無,無,未提供,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,C300,已下市,"$5,780",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,放電銀、炫粉紅,106 x 44.5 x 20 (mm),80 (g),-,無,700 mAh (可換式),未提供,未提供,未提供,無,灰階、96 x 46 pixel,X,-,未提供,,無,-,未提供,,無,無,無,未提供,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,C305,2005-12-23,未提供,已下市,,無,無,無,未提供,未提供,-,,單核心,-,-,黑,84.5 x 46 x 22 (mm),90 (g),-,無,1000 mAh (可換式),未提供,未提供,未提供,無,CSTN、1.8 吋、128 x 160 pixel,X,-,未提供,,無,-,未提供,,無,無,無,無,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,C330,已下市,"$6,500",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,動感紫,101 x 42 x 19 (mm),80 (g),-,無,600 mAh (可換式),未提供,未提供,未提供,無,灰階、96 x 46 pixel,X,-,未提供,,無,-,未提供,,無,無,無,無,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,C350,2003-02-14,"$7,200",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,銀劍客、黑武士,99.5 x 44 x 19 (mm),84.5 (g),-,無,750 mAh (可換式),未提供,未提供,未提供,無,CSTN、96 x 65 pixel,X,-,未提供,,無,-,未提供,,無,無,無,未提供,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,C350V,2003-09-17,"$5,480",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,雷鬼藍、嘻哈銀,101 x 42 x 19 (mm),80 (g),-,無,600 mAh (可換式),未提供,未提供,未提供,無,CSTN,X,-,未提供,,無,-,未提供,,無,無,無,未提供,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,C353,2003-02-14,"$6,990",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,紅魔女,99.5 x 44 x 19 (mm),84.5 (g),-,無,750 mAh (可換式),未提供,未提供,未提供,無,CSTN、96 x 65 pixel,X,-,未提供,,無,-,未提供,,無,無,無,未提供,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,C359,2003-06-06,"$6,180",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,珍珠白,45.55 x 100.59 x 20.78 (mm),85.7 (g),-,無,600 mAh (可換式),未提供,未提供,未提供,無,X,X,-,未提供,,無,-,未提供,,無,無,無,未提供,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,C359V,2003-09-17,"$5,480",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,芭蕾白,100.59 x 45.55 x 20.78 (mm),85.7 (g),-,無,600 mAh (可換式),未提供,未提供,未提供,無,CSTN,X,-,未提供,,無,-,未提供,,無,無,無,未提供,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Moto,C375,已下市,"$4,990",已下市,GSM,無,無,無,未提供,未提供,-,,單核心,-,-,甜心粉、泡泡藍,100 x 43 x 19 (mm),106 (g),-,無,750 mAh (可換式),未提供,未提供,未提供,無,CSTN、96 x 65 pixel,X,-,未提供,,無,-,未提供,,無,無,無,未提供,未提供,-,X,無,無,-,-,無,N/A,未提供,未提供,無,無,未提供,未提供
